"Participant.Public.ID","sur_rate","hap_rate","ang_rate","amb_rate","pos_rate","neg_rate","amw_rate","pow_rate","new_rate","all_amb_rate","all_pos_rate","all_neg_rate","sur_rt","hap_rt","ang_rt","amb_rt","pos_rt","neg_rt","amw_rt","pow_rt","new_rt","sur_neg_rt","sur_pos_rt","amb_neg_rt","amb_pos_rt","amw_neg_rt","amw_pos_rt","face_bad","iaps_bad","word_bad","bad","sex","age","race","Participant.Completion.Code"
"2ga95a98",0.863636363636364,0.333333333333333,0.909090909090909,0.869565217391304,0.363636363636364,0.916666666666667,NA,NA,NA,NA,NA,NA,483.514545453628,470.363750025475,503.484090917151,456.602826117254,450.209999964996,459.502916647276,NA,NA,NA,471.127631571634,561.965000039588,447.458000027109,517.568333384891,NA,NA,0,0,1,1,"Male",31,"Asian","myaazl"
"2i4b7qxt",0.916666666666667,0.0833333333333333,1,0.523809523809524,0,0.833333333333333,0.21875,0,1,0.519480519480519,0.0256410256410256,0.947368421052632,526.108125016132,539.751250015494,508.205909091471,642.967857137721,598.42090907676,604.744166688761,581.288124991261,532.866250003281,587.886333318117,526.780909107236,518.707500013988,666.516363620758,617.064500006381,580.790714260989,581.427399995737,0,0,0,0,"Male",53,"White - not of Hispanic Origin","srshwn"
"2j5sot2h",0.375,0,0.916666666666667,0.458333333333333,0,0.916666666666667,0.307692307692308,0,1,0.378378378378378,0,0.95,923.491250025108,754.527916549705,886.083333364998,821.426666652163,803.892083349637,861.544166730406,906.068461517302,791.799687518505,871.175312524429,933.191111156096,917.671333346516,908.179090866311,748.020769240191,926.888749876524,896.815000024314,0,0,0,0,"Female",69,"White - not of Hispanic Origin","shqemc"
"3c5he0pd",0.55,0,0.916666666666667,0.333333333333333,0,0.916666666666667,0.344827586206897,0,0.9375,0.397260273972603,0,0.925,824.895249999963,742.566249999982,643.021250000101,758.243124999921,718.90666666665,676.250416666562,848.514137931047,726.377500000184,801.540937499965,756.222727272703,908.82833333328,673.023124999986,800.853124999889,933.956999999922,803.544210526375,0,0,0,0,"Male",51,"White - not of Hispanic Origin","zugwbc"
"3e1djr75",0.91304347826087,0,1,0.368421052631579,0,0.916666666666667,0.310344827586207,0,1,0.52112676056338,0,0.975,707.955217393844,698.981666646432,733.713749999879,836.991052627318,718.176666671449,788.669999999305,795.259482763178,665.836250005668,668.563124992943,698.272380955695,809.624999994412,882.154999982699,810.645416670013,833.856666667593,777.890750006191,0,0,0,0,"Female",33,"Asian","oxstuc"
"460h2czb",0.409090909090909,0,0.818181818181818,0.380952380952381,0,1,NA,NA,NA,NA,NA,NA,916.940227272705,867.129999999939,852.902272727263,921.226428571436,850.205833333339,839.747916666662,NA,NA,NA,980.727222222188,872.779999999985,1004.44375000002,870.015769230768,NA,NA,0,0,1,1,"Male",31,"Asian","oouecv"
"47htcz04",0.411764705882353,0,0.7,0.565217391304348,0,0.916666666666667,0.392857142857143,0,1,0.455882352941176,0,0.885714285714286,1161.42441176892,1106.25590909992,1127.70250000758,1120.7263043616,1172.26727269802,1044.54458333203,1260.68946428131,981.083928574143,1089.56269232126,1375.60714287351,1011.4964999957,1185.12653847798,1037.0060000103,1389.25136363303,1177.50235293608,0,0,0,0,"Male",76,"White - not of Hispanic Origin","szplnl"
"49zru4xn",0.363636363636364,0.0833333333333333,0.818181818181818,0.388888888888889,0.0909090909090909,0.7,0.59375,0.133333333333333,0.75,0.472222222222222,0.105263157894737,0.756756756756757,526.688863634428,507.58916666382,521.15727271038,654.141388885263,599.414999998937,665.014000015799,507.704687501246,535.800333328856,546.607499993115,569.036250002682,502.490357138283,698.086428555793,626.17636364038,515.995263164912,495.587692300503,0,0,0,0,"Female",43,"White - not of Hispanic Origin","iuwldg"
"4nht1c47",0.666666666666667,0,1,0.636363636363636,0,0.916666666666667,0.25,0,1,0.514285714285714,0,0.974358974358974,874.711458343275,723.41333332588,751.889999994698,822.650909095749,697.286250021231,807.036666665226,952.959791669855,776.629374988261,857.154333327586,831.899062497541,960.336250034743,751.306785711287,947.503125018557,978.266666682127,944.524166665764,0,0,0,0,"Male",47,"White - not of Hispanic Origin","hoiwpc"
"4pi628la",0.826086956521739,0,1,0.545454545454545,0,0.909090909090909,0.464285714285714,0,1,0.602739726027397,0,0.974358974358974,938.760217391257,839.566666666697,885.646666666806,1055.70545454548,935.910454545469,1007.97818181817,1044.5198214285,891.84562500003,957.134999999994,938.411052631511,940.418750000048,1079.64833333328,1026.97400000011,1042.50307692298,1046.26766666661,0,0,0,0,"Male",49,"White - not of Hispanic Origin","btoeyl"
"4wgdru3k",0.956521739130435,0,1,0.681818181818182,0.0909090909090909,1,0.481481481481481,0,1,0.694444444444444,0.0263157894736842,1,624.364130434317,612.808750000113,606.394166667087,793.41363636327,729.751363636752,715.901249999661,863.796296296911,692.866666666426,713.192500001242,627.467954544872,556.080000002112,824.344999999933,727.132142856135,829.948076924036,895.22678571458,0,0,0,0,"Male",53,"White - not of Hispanic Origin","ewzsxj"
"4x34616e",0.869565217391304,0,1,0.652173913043478,0,0.916666666666667,0.714285714285714,0.166666666666667,1,0.743243243243243,0.0588235294117647,0.973684210526316,692.421086955026,650.065500001074,613.696818181779,728.371739131905,706.392499994157,669.587500002914,772.616428570473,707.617499996559,686.879333333733,660.592499998165,904.61166666743,734.364000001612,717.136250001204,753.499499999452,820.408749998024,0,0,0,0,"Female",30,"Hispanic or Latino","qgidor"
"54w43pb2",0.625,0.166666666666667,0.916666666666667,0.681818181818182,0.25,1,0.583333333333333,0.125,0.928571428571429,0.628571428571429,0.1875,0.944444444444444,679.838333341953,615.487916676405,641.698750017288,677.507500000171,682.065000000875,642.983499995898,695.257499988657,650.879375010845,669.980000006035,672.023000009358,692.863888896277,697.268333340374,635.162857128307,686.423928551709,707.624500000384,0,0,0,0,"Male",21,"White - not of Hispanic Origin","poqgac"
"5oyu3dpk",0.380952380952381,0.166666666666667,1,0.590909090909091,0,0.916666666666667,0.344827586206897,0,1,0.430555555555556,0.0512820512820513,0.975,918.902619046137,631.746666668429,653.21875000518,829.43613635937,715.066249996501,766.069583328014,935.865689653116,745.132333329335,774.580937497376,901.401874998555,929.672307690803,825.103461529719,835.694444446643,898.541500000283,955.509999996713,0,0,0,0,"Male",31,"White - not of Hispanic Origin","acvhpm"
"5y72vkhl",0.0666666666666667,0,1,0.181818181818182,0,0.75,0.04,0.0666666666666667,1,0.0967741935483871,0.0256410256410256,0.884615384615385,617.908333366116,589.134583307896,632.804999981696,781.655909123153,648.815833361974,713.311250030529,808.271200032905,700.358666634808,797.539999970468,606.195000000298,618.745000035103,859.893750050105,764.269722250497,696.595000103116,812.924375029979,0,0,0,0,"Male",41,"White - not of Hispanic Origin","iissbr"
"686g1s10",0.681818181818182,0,0.916666666666667,0.521739130434783,0.0833333333333333,0.727272727272727,0.64,0.1875,0.875,0.614285714285714,0.1,0.846153846153846,536.136363636364,501.833333333333,553.666666666667,544.173913043478,518.833333333333,544,578.12,591.5625,553.8125,543.933333333333,519.428571428571,535.333333333333,553.818181818182,589.6875,557.555555555556,0,0,0,0,"Female",44,"White - not of Hispanic Origin","mwrnfb"
"6j6injox",0.583333333333333,0.0833333333333333,0.833333333333333,0.565217391304348,0,0.909090909090909,0.571428571428571,0,1,0.573333333333333,0.0263157894736842,0.923076923076923,656.82416667308,568.752083316213,611.329583334737,674.639782605126,613.019090918401,639.645000020127,780.063571429179,669.569999988501,671.03250000946,673.495357132716,633.48450002959,658.84961537981,695.166999998037,794.669374998193,760.589166670494,0,0,0,0,"Male",49,"White - not of Hispanic Origin","xahrtm"
"6k4vgpfn",NA,NA,NA,0.523809523809524,0.166666666666667,0.727272727272727,0.566666666666667,0,0.875,NA,NA,NA,NA,NA,NA,779.285714285714,684.166666666667,757,739.3,647.307692307692,606.875,NA,NA,833.272727272727,719.9,640.117647058824,869,1,0,0,1,"Female",58,"White - not of Hispanic Origin","pgdgnz"
"86gdlm3g",0.708333333333333,0,1,0.714285714285714,0,1,0.655172413793103,0,1,0.689189189189189,0,1,782.083333333333,670.916666666667,691.583333333333,853.142857142857,750.5,772.545454545455,1019,878.6875,849.6875,735.705882352941,894.714285714286,834.533333333333,899.666666666667,1008.05263157895,1039.8,0,0,0,0,"Female",52,"White - not of Hispanic Origin","ftdhck"
"8alowq0r",0.782608695652174,0,1,0.75,0.0833333333333333,1,0.740740740740741,0,1,0.756756756756757,0.025,1,728.070217387184,703.688749990155,710.616249993715,737.02958333403,719.381250004517,760.396666669597,904.238888883912,844.404062492686,815.617333325402,704.303888882148,813.629000005312,705.478611111175,831.682500002595,891.339999999036,941.092857126413,0,0,0,0,"Female",61,"White - not of Hispanic Origin","mahaag"
"8j1202i6",NA,NA,NA,0.375,0.0833333333333333,0.666666666666667,0.4,0.142857142857143,0.928571428571429,NA,NA,NA,NA,NA,NA,881.078333339246,697.30916666352,799.924999989647,823.686833336251,774.711428571858,818.143571427624,NA,NA,932.382222232668,850.296000003194,841.011250003551,812.137222224717,1,0,0,1,"Male",30,"Black - not of Hispanic Origin","yfmhpr"
"9jluys9h",0.391304347826087,0.0833333333333333,0.75,0.739130434782609,0.0833333333333333,0.916666666666667,0.275862068965517,0.125,1,0.453333333333333,0.1,0.897435897435897,612.831086942764,505.532916693483,534.407083313757,565.95456520217,558.714999972532,535.174166686678,680.768448281391,586.922187489108,606.4846666685,584.257222246379,631.199999961869,554.971764685915,597.072499998224,699.003124987939,673.821904774134,0,0,0,0,"Male",48,"White - not of Hispanic Origin","fenmxq"
"A10QB6LE8VC9H8",0.666666666666667,0.0833333333333333,0.75,0.454545454545455,0,0.833333333333333,0.387096774193548,0.0625,1,0.486486486486487,0.05,0.871794871794872,709.390476188024,580.792499997187,627.253333324916,625.024772725407,609.88958333716,664.794999999382,658.69048386324,618.348749994766,647.933333343826,732.812857143082,662.545714277907,672.03800000716,585.847083323946,668.945833322747,652.213421046709,0,0,0,0,"Male",24,"White - not of Hispanic Origin","zhdziu"
"A11ST9LLMHHIF9",0.833333333333333,0,1,0.291666666666667,0,0.727272727272727,0.655172413793103,0.0625,0.9375,0.597402597402597,0.025,0.897435897435897,614.791666671711,552.499999971284,581.833333339697,805.541666709663,761.99999996849,787.181818180464,720.2758620461,655.749999976251,689.062500008731,598.499999998603,696.250000037253,812.000000084351,802.882352967144,747.263157862778,668.999999994412,0,0,0,0,"Female",68,"White - not of Hispanic Origin","zywnen"
"A12FTSX85NQ8N9",0.833333333333333,0.0833333333333333,1,0.304347826086957,0,0.833333333333333,0.344827586206897,0,0.928571428571429,0.486842105263158,0.025,0.921052631578947,888.66854166675,756.477916666275,756.524999999783,936.027608695757,821.409999999559,860.520416666684,958.889482758642,928.934687500259,910.616428571302,881.447000000116,924.776249999921,986.321428571371,914.024062500175,957.975000000443,959.370789473484,0,0,0,0,"Male",27,"White - not of Hispanic Origin","nqcrcb"
"A12TZ1W76AGOF9",0.416666666666667,0,1,0.708333333333333,0,1,0.571428571428571,0,1,0.565789473684211,0,1,713.317291665589,654.106666644414,680.475833360106,754.688333322216,708.996249964305,674.412083365799,802.510178564781,764.291875020717,735.332307746061,665.808999957517,747.251785742784,732.532647054862,808.494999971507,779.654374986421,832.984583335928,0,0,0,0,"Female",38,"White - not of Hispanic Origin","cthtqa"
"A15993PQ9RNAS2",0.666666666666667,0.166666666666667,1,NA,NA,NA,0.481481481481481,0.0625,0.933333333333333,NA,NA,NA,519.714583334159,490.072916665667,522.142500003004,NA,NA,NA,690.216666665273,636.846249997689,691.790333332028,535.098750000543,488.94625000139,NA,NA,692.0676923048,688.497857142855,0,1,0,1,"Female",32,"White - not of Hispanic Origin","efnrcx"
"A17OSPGV41FZ7P",0.869565217391304,0,1,0.409090909090909,0,1,0.32,0,0.9375,0.528571428571429,0,0.975,691.695652173913,573.5,616.833333333333,726.181818181818,657.5,664.666666666667,787.92,659.8125,787.5,696.75,658,764.666666666667,699.538461538462,881.25,744,0,0,0,0,"Female",33,"White - not of Hispanic Origin","hmnbnu"
"A1B1Y6OBCA7XTZ",0.5,0,0.909090909090909,0.375,0,0.916666666666667,0.461538461538462,0.0625,1,0.444444444444444,0.025,0.947368421052632,887.79636365044,807.953333326926,759.623181815682,825.590833327927,703.428333324458,769.750833336729,1152.65442306946,953.178125018894,930.052333332909,878.369090930474,897.223636370405,797.083333328677,842.695333327477,1099.55874999287,1198.16499999225,0,0,0,0,"Male",21,"White - not of Hispanic Origin","ripuhr"
"A1BBUPIQRHVQN4",0.347826086956522,0.0833333333333333,0.636363636363636,0.5,0.166666666666667,0.636363636363636,0.333333333333333,0.125,0.714285714285714,0.38961038961039,0.125,0.666666666666667,665.898695651697,636.867916666233,654.345454544289,649.022291667279,577.159166665903,644.647727271976,697.037666666923,647.57468750031,708.501785715011,646.894999999859,676.033999999345,677.877500000856,620.167083333702,710.777499999676,690.167750000546,0,0,0,0,"Female",63,"Black - not of Hispanic Origin","qrawek"
"A1C41388918W2J",0.652173913043478,0.166666666666667,1,0.5,0.166666666666667,0.909090909090909,0.592592592592593,0.1875,0.733333333333333,0.581081081081081,0.175,0.868421052631579,765.231086958564,626.38666666074,691.070833311339,693.39104166041,719.578333296037,704.271818183109,741.24999999724,679.175312507141,709.257333329879,728.969666664489,833.221250009956,710.130000001906,676.652083318913,761.396874993806,711.94545454769,0,0,0,0,"Male",53,"White - not of Hispanic Origin","zgtxcj"
"A1DMTTZDZD77MT",0.782608695652174,0.181818181818182,0.916666666666667,0.916666666666667,0.333333333333333,0.916666666666667,0.793103448275862,0,1,0.828947368421053,0.162162162162162,0.95,570.532826087045,587.013636363157,568.751249999877,543.276458333518,514.027083333531,557.475416666421,689.354310344713,662.113928571541,658.927187500012,547.514444444662,653.398999999626,546.962954545465,502.725000002101,658.94521739139,805.922499999117,0,0,0,0,"Female",21,"Black - not of Hispanic Origin","ekdwsp"
"A1DXSFFL5HZ1NX",0.916666666666667,0.333333333333333,0.833333333333333,NA,NA,NA,0.433333333333333,0.384615384615385,0.75,NA,NA,NA,464.33645833334,435.935416666932,452.172916666316,NA,NA,NA,610.002166666648,540.553846154161,538.785624999946,464.922727272757,457.88749999975,NA,NA,608.775000000046,610.940588235227,0,1,0,1,"Male",43,"White - not of Hispanic Origin","szofyn"
"A1E3Y8DJR2EQOC",0.5,0,0.666666666666667,0.391304347826087,0,0.909090909090909,0.354838709677419,0.133333333333333,0.875,0.407894736842105,0.0512820512820513,0.82051282051282,561.59522726772,558.347499992427,538.970416668841,583.390000008006,552.156250007101,567.784090917981,575.789032259866,543.64999999525,594.696562500758,598.6495454457,524.540909089741,557.62166667652,599.955357149676,567.149545457637,580.540750001092,0,0,0,0,"Male",37,"Asian","vmipyf"
"A1G2FLOKDFMZO8",1,0.333333333333333,1,0.434782608695652,0.166666666666667,0.833333333333333,0.517241379310345,0.0625,1,0.64,0.175,0.948717948717949,579.733478260964,508.943750000224,512.414583333331,622.622173913085,589.150000000244,689.338749999781,719.530689655146,682.234062500129,710.067666666995,579.733478260964,NA,634.716499999921,613.31884615398,692.732999999741,748.242500000223,0,0,0,0,"Female",27,"Black - not of Hispanic Origin","ukfvyd"
"A1GKD3NG1NNHRP",0.238095238095238,0,0.833333333333333,0.80952380952381,0,0.916666666666667,0.576923076923077,0.0714285714285714,1,0.544117647058823,0.027027027027027,0.923076923076923,879.925476190345,695.542272726016,793.466250001074,1025.79000000038,847.852499999742,869.816249999834,920.410576922922,845.678571427145,850.770000000193,855.836000001001,887.453437499516,986.274117647554,1193.7324999999,878.912000000128,976.999545454006,0,0,0,0,"Female",59,"White - not of Hispanic Origin","lxrgpn"
"A1H0HJE05U1WJZ",0.875,0.0833333333333333,0.75,0.727272727272727,0.333333333333333,0.75,0.75,0.125,0.875,0.783783783783784,0.175,0.8,577.841041638749,560.26916661843,577.336249950652,727.615909058262,726.512916735373,712.936666658303,824.75000001224,753.637812507805,723.76031249587,534.973809495568,877.91166664101,729.204999966896,723.378333301904,838.230238096523,784.309285759394,0,0,0,0,"Male",55,"White - not of Hispanic Origin","dhefai"
"A1OR82RF1ZFWP",0.391304347826087,0.166666666666667,0.833333333333333,0.434782608695652,0.166666666666667,0.833333333333333,0.533333333333333,0.125,0.928571428571429,0.460526315789474,0.15,0.868421052631579,612.56739128705,580.917083309032,618.060000007972,628.765434775825,637.943333325287,665.410000015981,658.97566669931,667.916250051348,662.062142809321,618.959999953707,608.457857144198,672.042999998666,595.474999989025,676.190312529798,639.301785750181,0,0,0,0,"Female",69,"White - not of Hispanic Origin","russnv"
"A1QXUAY8OB3CSW",0.625,0.166666666666667,0.833333333333333,0.434782608695652,0,0.916666666666667,0.307692307692308,0,1,0.452054794520548,0.05,0.923076923076923,821.3045833254,693.234583324132,752.681250009725,764.051304350647,668.711666662906,741.22666666517,955.699807688899,785.446874997433,899.170666665304,842.221666659073,786.442777769278,704.622000007657,809.766153845256,870.710624985805,993.472777779163,0,0,0,0,"Male",20,"White - not of Hispanic Origin","pbqrlh"
"A1SMT4I1ESNON1",0.260869565217391,0,0.75,0.125,0.166666666666667,0.75,0.466666666666667,0,0.875,0.298701298701299,0.05,0.8,513.676739145961,506.099583328857,489.667916709247,511.353958359299,486.524166675129,486.971666648363,617.379000006864,611.123749971739,544.951875053812,562.545000032211,496.429117656696,489.43500003467,514.48523811996,561.238571386119,666.501875050017,0,0,0,0,"Male",48,"White - not of Hispanic Origin","ispmee"
"A1TJ4WI1FUH28Y",0.208333333333333,0,1,0.409090909090909,0.0833333333333333,1,0.392857142857143,0.0666666666666667,0.928571428571429,0.337837837837838,0.0512820512820513,0.973684210526316,915.450208354742,761.053750078039,815.546250009598,1046.55113637405,859.779999998864,834.11541666525,1166.51017857449,924.101999960841,977.623214263335,1039.43099998869,882.823684240544,1176.76888890047,956.400384624991,1276.52818180451,1095.32205883742,0,0,0,0,"Female",69,"White - not of Hispanic Origin","jeareb"
"A1U3I75OPL8UZA",0.521739130434783,0.0833333333333333,0.833333333333333,0.565217391304348,0.166666666666667,0.833333333333333,0.161290322580645,0.0666666666666667,0.714285714285714,0.38961038961039,0.102564102564103,0.789473684210526,658.474130435064,672.591250000249,639.065833333158,641.388913043794,671.285416666554,706.489166666575,755.255645161308,682.351333333524,746.499642857218,635.800416666977,683.209090909341,627.717692308025,659.161500000293,689.044999999896,767.988461538502,0,0,0,0,"Male",50,"White - not of Hispanic Origin","mmpqjj"
"A1WSCND5HZZV5N",0.75,0,1,0.318181818181818,0,0.9,0.2,0,1,0.407894736842105,0,0.972972972972973,638.329583333264,513.025416666399,584.426666667544,826.988181817962,661.758333333031,755.662500000471,766.996333333736,679.734062499619,698.803666666693,623.204166666457,683.705833333685,862.459285713807,810.434999999901,726.150833334638,777.207708333511,0,0,0,0,"Female",48,"White - not of Hispanic Origin","bhnvek"
"A1XOG82RCTNFL7",0.583333333333333,0.0833333333333333,1,0.363636363636364,0,1,0.21875,0,0.9375,0.371794871794872,0.025,0.974358974358974,728.916666666667,710.083333333333,730.416666666667,1103.22727272727,1058.41666666667,1095.72727272727,791.84375,668.625,816.1875,733.5,722.5,1172.25,1063.78571428571,885,765.76,0,0,0,0,"Male",29,"White - not of Hispanic Origin","rinsqc"
"A1YMIA0664RNFF",0,0,0.8,0.181818181818182,0,0.75,0.148148148148148,0,0.9375,0.10958904109589,0,0.842105263157895,528.774375000163,538.764999997511,537.250999997195,679.305681817906,634.070833332468,751.980416667114,705.509999999777,658.591875003367,715.523750001012,NA,528.774375000163,823.943749997852,647.163888889029,707.772499994462,705.116521739831,0,0,0,0,"Male",46,"Other (please specify)","nentqm"
"A1ZLMSH2TS8HWH",0,0,0.636363636363636,0.0833333333333333,0,0.636363636363636,0.0333333333333333,0,0.9375,0.038961038961039,0,0.763157894736842,760.75304347551,673.909166667727,800.857727275632,671.120208333984,622.810416668169,683.710909091381,936.049666669957,808.593750005457,922.194687500451,NA,760.75304347551,829.312500005472,656.739090909303,1114.73999998998,929.887931038232,0,0,0,0,"Male",65,"White - not of Hispanic Origin","obgxzo"
"A208A2GT4OHJOG",0.708333333333333,0.0833333333333333,1,0.380952380952381,0.166666666666667,0.666666666666667,0.32258064516129,0,0.9375,0.460526315789474,0.0769230769230769,0.875,527.526666662501,532.28624999853,499.05166666819,606.740952380711,599.890416662675,573.226666655198,605.712741940102,578.540999997252,572.237812495587,496.663235288853,602.480714284216,645.262500001991,583.03538461377,604.045500000939,606.506666673037,0,0,0,0,"Male",54,"White - not of Hispanic Origin","grfruf"
"A22KRF782ELLB0",0.416666666666667,0.0833333333333333,0.833333333333333,0.826086956521739,0.0833333333333333,0.833333333333333,0.464285714285714,0,1,0.56,0.05,0.897435897435897,605.791666666667,604.5,622.25,614.739130434783,598.583333333333,628.833333333333,635.214285714286,627.25,606.066666666667,587.4,618.928571428571,603.578947368421,667.75,623.384615384615,645.466666666667,0,0,0,0,"Male",38,"White - not of Hispanic Origin","ybksjg"
"A25KM5DM1Z09ZN",0.5,0,1,0.3,0,0.833333333333333,0.387096774193548,0,0.8,0.4,0,0.868421052631579,728.865625016624,552.401666645892,657.57999998856,908.091999986209,776.25374996569,873.56750005468,811.849354826394,679.523750004592,708.002000007157,768.565833335742,689.165416697506,957.959999951224,886.720000001203,917.453749978449,745.151842098781,0,0,0,0,"Female",59,"Asian","ukolld"
"A26VB424KM3RSX",0.739130434782609,0,1,0.380952380952381,0,1,0.310344827586207,0,1,0.465753424657534,0,1,706.209782608666,633.859166666526,714.712916666712,793.163095238102,724.104166666699,818.938333333341,789.207586206836,716.132187500024,737.893750000014,694.618823529334,739.050833333439,787.573124999999,796.603076923089,824.172222222232,773.473499999908,0,0,0,0,"Male",29,"White - not of Hispanic Origin","vlonmv"
"A273DS7TQWR9M1",0.875,0,1,0.521739130434783,0.0833333333333333,0.916666666666667,0.64,0,1,0.680555555555556,0.025,0.975,552.652708333346,557.45458333331,540.137916666638,713.50152173909,668.690833333433,678.9741666668,705.650400000012,656.696562499746,627.70875000024,545.644523809594,601.709999999609,725.567499999822,700.338636363747,719.304374999863,681.376666666943,0,0,0,0,"Male",32,"White - not of Hispanic Origin","npgjiv"
"A279HK0GY9PIJ0",0.875,0,1,0.291666666666667,0,0.8,0.392857142857143,0.0714285714285714,0.866666666666667,0.513157894736842,0.027027027027027,0.891891891891892,617.920208333241,562.151666666674,573.734999999336,683.719166666993,636.649999999372,660.376999999417,673.464285714933,618.925357143644,665.984666667161,606.04499999993,701.046666666419,771.182857144092,647.704705882306,700.915000000929,655.702058823995,0,0,0,0,"Female",26,"Black - not of Hispanic Origin","lnzpfk"
"A288RSAGJBLY9",0.739130434782609,0.0833333333333333,1,0.695652173913043,0,1,0.566666666666667,0,1,0.657894736842105,0.025,1,919.347826086957,773,720.666666666667,866.521739130435,711.666666666667,735.5,959.366666666667,793.6875,768.0625,910.058823529412,945.666666666667,818.125,977.142857142857,960,958.538461538462,0,0,0,0,"Female",43,"White - not of Hispanic Origin","vfejdt"
