Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,branch-9yk5,branch-v8wy,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,branch-gm4e,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,branch-h1nb,branch-5t3u,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,branch-9rgz,counterbalance-sg3w,branch-kzla,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,branch-kht5,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-ufjm,branch-qt1t,branch-1cbs,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,Question Key,Response
2,1570650467638,09/10/2019 19:47:47,1570650466893,-4,09/10/2019 15:47:46,9792,18,questionnaire-kw49,,3166911,AU0A3U7UW3AII,876040,,complete,tpqocw,,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1366x609,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,,,Continue,order6,,,,,,,Continue,,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,3224
1,1570652495960,09/10/2019 20:21:35,1570652495732,-5,09/10/2019 15:21:35,9792,18,questionnaire-kw49,,3166958,A11OGIKK5UL6QP,876055,,complete,tbvoyw,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1366x625,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,,,order9,Continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570652518210,09/10/2019 20:21:58,1570652518041,-5,09/10/2019 15:21:58,9792,18,questionnaire-kw49,,3166958,A11OGIKK5UL6QP,876055,,complete,tbvoyw,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x625,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,,,order9,Continue,,,,,,,,,,,,,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,22310
1,1570652526866,09/10/2019 20:22:06,1570652526861,-4,09/10/2019 16:22:06,9792,18,questionnaire-kw49,,3166960,A2M2LIYZF1G3OJ,876056,,complete,mqglcr,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,955x917,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 2 and 4,,order2,,,Continue,order11,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570652529991,09/10/2019 20:22:09,1570652530035,-4,09/10/2019 16:22:10,9792,18,questionnaire-kw49,,3166960,A2M2LIYZF1G3OJ,876056,,complete,mqglcr,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1920x1080,938x917,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 2 and 4,,order2,,,Continue,order11,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,3174
1,1570653573691,09/10/2019 20:39:33,1570653574559,-4,09/10/2019 16:39:34,9792,18,questionnaire-kw49,,3167016,A2HX4Z5J0044QI,876073,,complete,heijgb,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1152x720,1152x609,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 1 and 3,order3,,Continue,order7,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570653588749,09/10/2019 20:39:48,1570653589697,-4,09/10/2019 16:39:49,9792,18,questionnaire-kw49,,3167016,A2HX4Z5J0044QI,876073,,complete,heijgb,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 76.0.3809.132,1152x720,1137x609,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 1 and 3,order3,,Continue,order7,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,15138
1,1570660399716,09/10/2019 22:33:19,1570660396609,-5,09/10/2019 17:33:16,9792,18,questionnaire-kw49,,3167221,A3F51C49T9A34D,876122,,complete,awvzsv,,computer,Desktop or Laptop,Windows 7,Chrome 77.0.3865.90,1920x1200,1918x1097,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 11 and 12,,,,,,,,,,,order12,,,,order1,,,Continue,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570660401997,09/10/2019 22:33:21,1570660400124,-5,09/10/2019 17:33:20,9792,18,questionnaire-kw49,,3167221,A3F51C49T9A34D,876122,,complete,awvzsv,,computer,Desktop or Laptop,Windows 7,Chrome 77.0.3865.90,1920x1200,1901x1097,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 11 and 12,,,,,,,,,,,order12,,,,order1,,,Continue,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,3515
1,1570661834566,09/10/2019 22:57:14,1570661834413,-4,09/10/2019 18:57:14,9792,18,questionnaire-kw49,,3167257,A10LHWALI4BZPC,876134,,complete,fdofue,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 77.0.3865.90,1680x1050,1680x947,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 5 and 6,,,,,,,order5,order10,Continue,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570661840048,09/10/2019 22:57:20,1570661839939,-4,09/10/2019 18:57:19,9792,18,questionnaire-kw49,,3167257,A10LHWALI4BZPC,876134,,complete,fdofue,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 77.0.3865.90,1680x1050,1680x947,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 5 and 6,,,,,,,order5,order10,Continue,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,5526
1,1570662073394,09/10/2019 23:01:13,1570662071870,-5,09/10/2019 18:01:11,9792,18,questionnaire-kw49,,3167267,A3E6ZHAKWMK0RW,876141,,complete,ioojzo,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1366x657,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,,,,,Orders 5 and 6,,order6,,,,,,,,,Continue,,,,order8,,,Continue,,,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570662080223,09/10/2019 23:01:20,1570662078762,-5,09/10/2019 18:01:18,9792,18,questionnaire-kw49,,3167267,A3E6ZHAKWMK0RW,876141,,complete,ioojzo,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x657,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,,,,,Orders 5 and 6,,order6,,,,,,,,,Continue,,,,order8,,,Continue,,,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,6893
1,1570664494088,09/10/2019 23:41:34,1570664496411,-4,09/10/2019 19:41:36,9792,18,questionnaire-kw49,,3167335,A3DK4DDLEWCMM1,876164,,complete,wlfzuu,,computer,Desktop or Laptop,Windows 7,Firefox 69.0,1280x1024,1280x888,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,Continue,,,Continue,,,,,order1,,,,,,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570664528224,09/10/2019 23:42:08,1570664530651,-4,09/10/2019 19:42:10,9792,18,questionnaire-kw49,,3167335,A3DK4DDLEWCMM1,876164,,complete,wlfzuu,,computer,Desktop or Laptop,Windows 7,Firefox 69.0,1280x1024,1263x888,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,Continue,,,Continue,,,,,order1,,,,,,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,34240
1,1570664891614,09/10/2019 23:48:11,1570664891593,-4,09/10/2019 19:48:11,9792,18,questionnaire-kw49,,3167341,A4CPMNA135GK4,876167,,complete,smqdpy,,computer,Desktop or Laptop,Mac OS 10.10,Firefox 69.0,1440x900,1440x826,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570664899208,09/10/2019 23:48:19,1570664899156,-4,09/10/2019 19:48:19,9792,18,questionnaire-kw49,,3167341,A4CPMNA135GK4,876167,,complete,smqdpy,,computer,Desktop or Laptop,Mac OS 10.10,Firefox 69.0,1440x900,1440x826,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,ACCEPT,≤22,,,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 7 and 9,,,,,,,,,,order7,,,order6,,,Continue,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,7563
1,1570665400150,09/10/2019 23:56:40,1570665399831,-5,09/10/2019 18:56:39,9792,18,questionnaire-kw49,,3167364,A24NKUCAX1LURL,876170,,complete,xhwzkk,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1366x657,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 7 and 9,,,order7,,,,,,,,Continue,order5,,,,,,,Continue,,,,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570665467551,09/10/2019 23:57:47,1570665467233,-5,09/10/2019 18:57:47,9792,18,questionnaire-kw49,,3167364,A24NKUCAX1LURL,876170,,complete,xhwzkk,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x657,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,,ACCEPT,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≥73,≤77,,,,,,Orders 7 and 9,,,order7,,,,,,,,Continue,order5,,,,,,,Continue,,,,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,67402
1,1570668170247,10/10/2019 00:42:50,1570668170529,-5,09/10/2019 19:42:50,9792,18,questionnaire-kw49,,3167420,k4bvp5bw,876186,,complete,lpxbxp,,computer,Desktop or Laptop,Ubuntu undefined,Chromium 65.0.3325.181,1280x1024,1348x1007,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,ACCEPT,,,≥38,≥43,≥48,≥53,≥58,≥63,≤67,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 1 and 3,order3,,Continue,order9,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570668180237,10/10/2019 00:43:00,1570668180550,-5,09/10/2019 19:43:00,9792,18,questionnaire-kw49,,3167420,k4bvp5bw,876186,,complete,lpxbxp,,computer,Desktop or Laptop,Ubuntu undefined,Chromium 65.0.3325.181,1280x1024,1331x1007,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,,,ACCEPT,,,≥38,≥43,≥48,≥53,≥58,≥63,≤67,,,,Responder,,,,,,,,,,,,,,,Continue,,,,,,,,,Orders 1 and 3,order3,,Continue,order9,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,10021
1,1570668511447,10/10/2019 00:48:31,1570668511312,-4,09/10/2019 20:48:31,9792,18,questionnaire-kw49,,3167433,A36UNYMDBED99W,876190,,complete,qdeeni,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 77.0.3865.90,1920x1080,1866x917,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,ACCEPT,,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≤72,,,,,,,Orders 5 and 6,,order6,,,,,,,,,Continue,,,,order8,,,Continue,,,,,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570668527013,10/10/2019 00:48:47,1570668526942,-4,09/10/2019 20:48:46,9792,18,questionnaire-kw49,,3167433,A36UNYMDBED99W,876190,,complete,qdeeni,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 77.0.3865.90,1920x1080,1851x917,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,,,ACCEPT,,≥38,≥43,≥48,≥53,≥58,≥63,≥68,≤72,,,,,,,Orders 5 and 6,,order6,,,,,,,,,Continue,,,,order8,,,Continue,,,,,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,15630
1,1570720766384,10/10/2019 15:19:26,1570720767815,-4,10/10/2019 11:19:27,9792,18,questionnaire-kw49,,3174158,A2ESBX4C2Q6TQY,878956,,complete,llgjjp,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1366x657,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 2 and 4,order2,,,,,,,,,,Continue,,Continue,order11,,,,,,,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,BEGIN QUESTIONNAIRE,
2,1570720781113,10/10/2019 15:19:41,1570720782579,-4,10/10/2019 11:19:42,9792,18,questionnaire-kw49,,3174158,A2ESBX4C2Q6TQY,878956,,complete,llgjjp,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1366x768,1349x657,approve with $2.15 bonus,Consent,2,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 2 and 4,order2,,,,,,,,,,Continue,,Continue,order11,,,,,,,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,END QUESTIONNAIRE,14765
